viewer_countyname,factsk,age_group_desc,dim_dayofweek,dim_month,dim_partname,dim_year,dimdate,dimpartsk,part_countyname,partsk,viewersk,vote,votecategory,votecost,votedate,votemode
Galway,100594758472658496,31-49,1,1,Patrick Hicks,2020,05/01/2020,100594758472613928,Donegal,100594758472613928,100594758472618202,2,Audience,0.5,05/01/2020,Instagram
Galway,100594758472658497,31-49,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472618202,3,Audience,1,02/01/2022,TV
Galway,100594758472658498,31-49,1,1,The Michael Key Group,2016,03/01/2016,100594758472613961,Down,100594758472613961,100594758472618202,5,Audience,0.5,03/01/2016,Instagram
Galway,100594758472658506,31-49,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472618204,1,Audience,0.5,03/01/2016,Instagram
Galway,100594758472658507,31-49,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472618204,5,Audience,0.5,06/01/2019,Facebook
Galway,100594758472658508,31-49,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472618204,3,Audience,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472658509,31-49,1,1,David Abbott,2020,05/01/2020,100594758472613984,Waterford,100594758472613984,100594758472618204,1,Audience,0.5,05/01/2020,Instagram
Galway,100594758472658510,31-49,1,1,Amanda Bradley,2013,06/01/2013,100594758472613994,Laois,100594758472613994,100594758472618204,3,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Phone
Galway,100594758472658597,18-24,1,1,April Page,2017,01/01/2017,100594758472613912,Cork,100594758472613912,100594758472618222,2,Jury,0.5,01/01/2017,Facebook
Galway,100594758472658598,18-24,1,1,Cindy Hill,2015,04/01/2015,100594758472613913,Cork,100594758472613913,100594758472618222,5,Jury,0.5,04/01/2015,TV
Galway,100594758472658599,18-24,1,1,The Cody Stafford Group,2021,03/01/2021,100594758472613915,Cork,100594758472613915,100594758472618222,3,Jury,1,03/01/2021,Phone
Galway,100594758472658600,18-24,1,1,The Jeremiah Simmons Band,2016,03/01/2016,100594758472613922,Galway,100594758472613922,100594758472618222,3,Jury,0.5,03/01/2016,Facebook
Galway,100594758472658601,18-24,1,1,Michael Warren,2014,05/01/2014,100594758472613967,Kilkenny,100594758472613967,100594758472618222,2,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Facebook
Galway,100594758472658602,18-24,1,1,Ellen Ross,2020,05/01/2020,100594758472613995,Laois,100594758472613995,100594758472618222,5,Jury,0.5,05/01/2020,Instagram
Galway,100594758472658679,31-49,1,1,Cindy Hill,2015,04/01/2015,100594758472613913,Cork,100594758472613913,100594758472618238,2,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Phone
Galway,100594758472658680,31-49,1,1,Michael Marshall,2018,07/01/2018,100594758472613914,Cork,100594758472613914,100594758472618238,4,Jury,0.5,07/01/2018,Instagram
Galway,100594758472658681,31-49,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472618238,3,Jury,0.5,01/01/2017,Instagram
Galway,100594758472658682,31-49,1,1,Jennifer Hendrix,2019,06/01/2019,100594758472613958,Down,100594758472613958,100594758472618238,3,Jury,0.5,06/01/2019,Instagram
Galway,100594758472658739,25-30,1,1,Emily Moore,2019,06/01/2019,100594758472613917,Galway,100594758472613917,100594758472618251,2,Jury,0.5,06/01/2019,Instagram
Galway,100594758472658740,25-30,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472618251,4,Jury,0.5,01/01/2017,Instagram
Galway,100594758472658741,25-30,1,1,Stephanie Jimenez,2022,02/01/2022,100594758472613931,Kerry,100594758472613931,100594758472618251,1,Jury,0.5,02/01/2022,Facebook
Galway,100594758472658742,25-30,1,1,Laura Mitchell,2021,03/01/2021,100594758472613936,Tipperary,100594758472613936,100594758472618251,3,Jury,1,03/01/2021,TV
Galway,100594758472658743,25-30,1,1,The Michael Key Group,2016,03/01/2016,100594758472613961,Down,100594758472613961,100594758472618251,4,Jury,1,03/01/2016,TV
Galway,100594758472658744,25-30,1,1,The Kevin Dillon Group,2014,05/01/2014,100594758472613968,Kilkenny,100594758472613968,100594758472618251,2,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472658886,31-49,1,1,Michael Marshall,2018,07/01/2018,100594758472613914,Cork,100594758472613914,100594758472618281,1,Jury,0.5,07/01/2018,Facebook
Galway,100594758472658887,31-49,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472618281,4,Jury,1,06/01/2019,TV
Galway,100594758472658888,31-49,1,1,The Jeremiah Simmons Band,2016,03/01/2016,100594758472613922,Galway,100594758472613922,100594758472618281,2,Jury,1,03/01/2016,Phone
Galway,100594758472658889,31-49,1,1,Andrea Moran,2015,04/01/2015,100594758472613933,Tipperary,100594758472613933,100594758472618281,1,Jury,0.5,04/01/2015,TV
Galway,100594758472658890,31-49,1,1,Laura Mitchell,2021,03/01/2021,100594758472613936,Tipperary,100594758472613936,100594758472618281,2,Jury,0.5,03/01/2021,Facebook
Galway,100594758472658891,31-49,1,1,William Thompson,2017,01/01/2017,100594758472613941,Clare,100594758472613941,100594758472618281,3,Jury,0.5,01/01/2017,Facebook
Galway,100594758472658892,31-49,1,1,Lori Hodge,2020,05/01/2020,100594758472613954,Roscommon,100594758472613954,100594758472618281,1,Jury,0.5,05/01/2020,Instagram
Galway,100594758472658893,31-49,1,1,Lacey Burke,2014,05/01/2014,100594758472614009,Leitrim,100594758472614009,100594758472618281,4,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Facebook
Galway,100594758472658942,31-49,1,1,Matthew Villegas Jr.,2013,06/01/2013,100594758472613918,Galway,100594758472613918,100594758472618294,2,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472658943,31-49,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472618294,2,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Facebook
Galway,100594758472658944,31-49,1,1,Stephanie Jimenez,2022,02/01/2022,100594758472613931,Kerry,100594758472613931,100594758472618294,4,Jury,0.5,02/01/2022,Facebook
Galway,100594758472658945,31-49,1,1,Jennifer Hendrix,2019,06/01/2019,100594758472613958,Down,100594758472613958,100594758472618294,2,Jury,0.5,06/01/2019,Instagram
Galway,100594758472658946,31-49,1,1,The Erica Kim Band,2021,03/01/2021,100594758472613979,Offaly,100594758472613979,100594758472618294,4,Jury,1,03/01/2021,TV
Galway,100594758472659005,31-49,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472618307,5,Jury,0.5,03/01/2016,Facebook
Galway,100594758472659006,31-49,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472618307,2,Jury,1,06/01/2019,TV
Galway,100594758472659007,31-49,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472618307,3,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Facebook
Galway,100594758472659008,31-49,1,1,The Carol Martinez Experience,2015,04/01/2015,100594758472613921,Galway,100594758472613921,100594758472618307,1,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Facebook
Galway,100594758472659009,31-49,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472618307,1,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472659010,31-49,1,1,David Abbott,2020,05/01/2020,100594758472613984,Waterford,100594758472613984,100594758472618307,4,Jury,1,05/01/2020,Phone
Galway,100594758472659289,>50,1,1,Michael Marshall,2018,07/01/2018,100594758472613914,Cork,100594758472613914,100594758472618366,4,Jury,0.5,07/01/2018,Facebook
Galway,100594758472659290,>50,1,1,The Carol Martinez Experience,2015,04/01/2015,100594758472613921,Galway,100594758472613921,100594758472618366,4,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Instagram
Galway,100594758472659291,>50,1,1,Laura Mitchell,2021,03/01/2021,100594758472613936,Tipperary,100594758472613936,100594758472618366,5,Jury,0.5,03/01/2021,Facebook
Galway,100594758472659292,>50,1,1,Howard Rice,2014,05/01/2014,100594758472613953,Roscommon,100594758472613953,100594758472618366,3,Jury,0.5,05/01/2014,TV
Galway,100594758472659293,>50,1,1,Jessica Jordan,2019,06/01/2019,100594758472613980,Cavan,100594758472613980,100594758472618366,2,Jury,1,06/01/2019,Phone
Galway,100594758472659294,>50,1,1,David Abbott,2020,05/01/2020,100594758472613984,Waterford,100594758472613984,100594758472618366,3,Jury,0.5,05/01/2020,Facebook
Galway,100594758472659300,18-24,1,1,Sharon Sims,2016,03/01/2016,100594758472613925,Mayo,100594758472613925,100594758472618368,2,Jury,1,03/01/2016,TV
Galway,100594758472659301,18-24,1,1,Christopher Obrien,2022,02/01/2022,100594758472613949,Limerick,100594758472613949,100594758472618368,3,Jury,0.5,02/01/2022,Instagram
Galway,100594758472659432,18-24,1,1,Dawn Howell,2022,02/01/2022,100594758472613985,Waterford,100594758472613985,100594758472618394,1,Jury,1,02/01/2022,TV
Galway,100594758472659596,18-24,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472618431,2,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472659597,18-24,1,1,Elizabeth Cummings,2018,07/01/2018,100594758472613952,Roscommon,100594758472613952,100594758472618431,1,Jury,0.5,07/01/2018,Instagram
Galway,100594758472659598,18-24,1,1,Marvin Woods,2022,02/01/2022,100594758472613977,Offaly,100594758472613977,100594758472618431,3,Jury,1,02/01/2022,Phone
Galway,100594758472659599,18-24,1,1,David Abbott,2020,05/01/2020,100594758472613984,Waterford,100594758472613984,100594758472618431,5,Jury,1,05/01/2020,TV
Galway,100594758472659670,25-30,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472618447,3,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Facebook
Galway,100594758472659671,25-30,1,1,Andrea Moran,2015,04/01/2015,100594758472613933,Tipperary,100594758472613933,100594758472618447,1,Jury,0.5,04/01/2015,TV
Galway,100594758472659672,25-30,1,1,Amy Smith,2018,07/01/2018,100594758472613969,Wicklow,100594758472613969,100594758472618447,5,Jury,0.5,07/01/2018,Facebook
Galway,100594758472659788,>50,1,1,Emily Moore,2019,06/01/2019,100594758472613917,Galway,100594758472613917,100594758472618471,3,Jury,1,06/01/2019,TV
Galway,100594758472659789,>50,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472618471,4,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Facebook
Galway,100594758472659790,>50,1,1,Benjamin Perez,2018,07/01/2018,100594758472613926,Donegal,100594758472613926,100594758472618471,2,Jury,1,07/01/2018,Phone
Galway,100594758472659791,>50,1,1,Jordan Wood,2015,04/01/2015,100594758472613935,Tipperary,100594758472613935,100594758472618471,3,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Facebook
Galway,100594758472659792,>50,1,1,The Kevin Dillon Group,2014,05/01/2014,100594758472613968,Kilkenny,100594758472613968,100594758472618471,5,Jury,0.5,05/01/2014,TV
Galway,100594758472660077,25-30,1,1,The Carol Martinez Experience,2015,04/01/2015,100594758472613921,Galway,100594758472613921,100594758472618529,2,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Instagram
Galway,100594758472660078,25-30,1,1,Ian Johnson,2018,07/01/2018,100594758472613924,Mayo,100594758472613924,100594758472618529,3,Jury,0.5,07/01/2018,Instagram
Galway,100594758472660079,25-30,1,1,Sharon Sims,2016,03/01/2016,100594758472613925,Mayo,100594758472613925,100594758472618529,3,Jury,1,03/01/2016,TV
Galway,100594758472660080,25-30,1,1,Patrick Hicks,2020,05/01/2020,100594758472613928,Donegal,100594758472613928,100594758472618529,4,Jury,0.5,05/01/2020,Instagram
Galway,100594758472660081,25-30,1,1,Cindy Hardin,2019,06/01/2019,100594758472613947,Antrim,100594758472613947,100594758472618529,1,Jury,1,06/01/2019,Phone
Galway,100594758472660082,25-30,1,1,The Kevin Dillon Group,2014,05/01/2014,100594758472613968,Kilkenny,100594758472613968,100594758472618529,5,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Facebook
Galway,100594758472660178,>50,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472618549,2,Jury,1,01/01/2017,TV
Galway,100594758472660179,>50,1,1,Patrick Hicks,2020,05/01/2020,100594758472613928,Donegal,100594758472613928,100594758472618549,5,Jury,0.5,05/01/2020,Instagram
Galway,100594758472660180,>50,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472618549,4,Jury,0.5,05/01/2014,TV
Galway,100594758472660181,>50,1,1,Stephanie Jimenez,2022,02/01/2022,100594758472613931,Kerry,100594758472613931,100594758472618549,3,Jury,1,02/01/2022,TV
Galway,100594758472660182,>50,1,1,Jordan Wood,2015,04/01/2015,100594758472613935,Tipperary,100594758472613935,100594758472618549,4,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Instagram
Galway,100594758472660183,>50,1,1,Laura Mitchell,2021,03/01/2021,100594758472613936,Tipperary,100594758472613936,100594758472618549,3,Jury,0.5,03/01/2021,Facebook
Galway,100594758472660184,>50,1,1,The Steven Parsons Band,2013,06/01/2013,100594758472613940,Clare,100594758472613940,100594758472618549,1,Jury,0.5,06/01/2013,TV
Galway,100594758472660185,>50,1,1,The Michael Key Group,2016,03/01/2016,100594758472613961,Down,100594758472613961,100594758472618549,3,Jury,1,03/01/2016,Phone
Galway,100594758472660280,18-24,1,1,Michael Marshall,2018,07/01/2018,100594758472613914,Cork,100594758472613914,100594758472618222,5,Audience,0.5,07/01/2018,Facebook
Galway,100594758472660281,18-24,1,1,Emily Moore,2019,06/01/2019,100594758472613917,Galway,100594758472613917,100594758472618222,2,Audience,1,06/01/2019,Phone
Galway,100594758472660282,18-24,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472618222,4,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Phone
Galway,100594758472660351,31-49,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472618238,3,Audience,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Instagram
Galway,100594758472660352,31-49,1,1,Christopher Obrien,2022,02/01/2022,100594758472613949,Limerick,100594758472613949,100594758472618238,5,Audience,1,02/01/2022,TV
Galway,100594758472660353,31-49,1,1,Nathan Ortega,2021,03/01/2021,100594758472613982,Cavan,100594758472613982,100594758472618238,2,Audience,1,03/01/2021,TV
Galway,100594758472660354,31-49,1,1,April Hall,2013,06/01/2013,100594758472613983,Waterford,100594758472613983,100594758472618238,3,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Facebook
Galway,100594758472660355,31-49,1,1,Ellen Ross,2020,05/01/2020,100594758472613995,Laois,100594758472613995,100594758472618238,4,Audience,0.5,05/01/2020,Instagram
Galway,100594758472660356,31-49,1,1,Jennifer Lee,2016,03/01/2016,100594758472614008,Leitrim,100594758472614008,100594758472618238,3,Audience,1,03/01/2016,Phone
Galway,100594758472660415,25-30,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472618251,3,Audience,0.5,06/01/2013,TV
Galway,100594758472660416,25-30,1,1,The Carol Martinez Experience,2015,04/01/2015,100594758472613921,Galway,100594758472613921,100594758472618251,2,Audience,0.5,04/01/2015,TV
Galway,100594758472660417,25-30,1,1,Benjamin Perez,2018,07/01/2018,100594758472613926,Donegal,100594758472613926,100594758472618251,2,Audience,1,07/01/2018,Phone
Galway,100594758472660418,25-30,1,1,David Abbott,2020,05/01/2020,100594758472613984,Waterford,100594758472613984,100594758472618251,3,Audience,0.5,05/01/2020,Facebook
Galway,100594758472660549,31-49,1,1,The Steven Parsons Band,2013,06/01/2013,100594758472613940,Clare,100594758472613940,100594758472618281,1,Audience,0.5,06/01/2013,TV
Galway,100594758472660550,31-49,1,1,Micheal Olsen,2022,02/01/2022,100594758472613955,Roscommon,100594758472613955,100594758472618281,4,Audience,1,02/01/2022,Phone
Galway,100594758472660615,31-49,1,1,April Page,2017,01/01/2017,100594758472613912,Cork,100594758472613912,100594758472618294,5,Audience,1,01/01/2017,Phone
Galway,100594758472660616,31-49,1,1,Catherine Mack,2015,04/01/2015,100594758472613938,Clare,100594758472613938,100594758472618294,4,Audience,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Instagram
Galway,100594758472660617,31-49,1,1,Matthew Finley,2016,03/01/2016,100594758472613944,Tyrone,100594758472613944,100594758472618294,2,Audience,1,03/01/2016,TV
Galway,100594758472660618,31-49,1,1,Nancy Chapman,2018,07/01/2018,100594758472613978,Offaly,100594758472613978,100594758472618294,4,Audience,0.5,07/01/2018,Instagram
Galway,100594758472660674,31-49,1,1,April Page,2017,01/01/2017,100594758472613912,Cork,100594758472613912,100594758472618307,3,Audience,1,01/01/2017,TV
Galway,100594758472660675,31-49,1,1,Michael Marshall,2018,07/01/2018,100594758472613914,Cork,100594758472613914,100594758472618307,1,Audience,0.5,07/01/2018,Facebook
Galway,100594758472660676,31-49,1,1,The Jennifer Irwin Group,2022,02/01/2022,100594758472613956,Roscommon,100594758472613956,100594758472618307,3,Audience,1,02/01/2022,Phone
Galway,100594758472660677,31-49,1,1,Nathan Ortega,2021,03/01/2021,100594758472613982,Cavan,100594758472613982,100594758472618307,3,Audience,1,03/01/2021,Phone
Galway,100594758472660948,>50,1,1,April Page,2017,01/01/2017,100594758472613912,Cork,100594758472613912,100594758472618366,4,Audience,0.5,01/01/2017,Instagram
Galway,100594758472660949,>50,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472618366,5,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Facebook
Galway,100594758472660950,>50,1,1,Sharon Sims,2016,03/01/2016,100594758472613925,Mayo,100594758472613925,100594758472618366,5,Audience,0.5,03/01/2016,Instagram
Galway,100594758472660951,>50,1,1,Lauren Krueger,2022,02/01/2022,100594758472613989,Westmeath,100594758472613989,100594758472618366,5,Audience,0.5,02/01/2022,Facebook
Galway,100594758472660955,18-24,1,1,Angela York,2020,05/01/2020,100594758472613911,Cork,100594758472613911,100594758472618368,3,Audience,0.5,05/01/2020,Instagram
Galway,100594758472660956,18-24,1,1,Emily Moore,2019,06/01/2019,100594758472613917,Galway,100594758472613917,100594758472618368,5,Audience,0.5,06/01/2019,Instagram
Galway,100594758472660957,18-24,1,1,The Carol Martinez Experience,2015,04/01/2015,100594758472613921,Galway,100594758472613921,100594758472618368,5,Audience,0.5,04/01/2015,TV
Galway,100594758472660958,18-24,1,1,Mary Moore,2021,03/01/2021,100594758472613930,Kerry,100594758472613930,100594758472618368,2,Audience,0.5,03/01/2021,Facebook
Galway,100594758472660959,18-24,1,1,David Young,2013,06/01/2013,100594758472613939,Clare,100594758472613939,100594758472618368,3,Audience,0.5,06/01/2013,TV
Galway,100594758472660960,18-24,1,1,The Kevin Dillon Group,2014,05/01/2014,100594758472613968,Kilkenny,100594758472613968,100594758472618368,4,Audience,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472660961,18-24,1,1,Amy Smith,2018,07/01/2018,100594758472613969,Wicklow,100594758472613969,100594758472618368,2,Audience,1,07/01/2018,Phone
Galway,100594758472660962,18-24,1,1,The Ashley Lee Experience,2017,01/01/2017,100594758472613974,Wicklow,100594758472613974,100594758472618368,3,Audience,1,01/01/2017,Phone
Galway,100594758472661073,18-24,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472618394,5,Audience,0.5,03/01/2016,Instagram
Galway,100594758472661074,18-24,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472618394,3,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Facebook
Galway,100594758472661075,18-24,1,1,Benjamin Perez,2018,07/01/2018,100594758472613926,Donegal,100594758472613926,100594758472618394,4,Audience,0.5,07/01/2018,Facebook
Galway,100594758472661076,18-24,1,1,Elizabeth Fischer,2019,06/01/2019,100594758472613927,Donegal,100594758472613927,100594758472618394,1,Audience,0.5,06/01/2019,Instagram
Galway,100594758472661077,18-24,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472618394,5,Audience,0.5,05/01/2014,TV
Galway,100594758472661078,18-24,1,1,Laura Mitchell,2021,03/01/2021,100594758472613936,Tipperary,100594758472613936,100594758472618394,5,Audience,0.5,03/01/2021,Instagram
Galway,100594758472661079,18-24,1,1,The John Poole Combo,2017,01/01/2017,100594758472613937,Tipperary,100594758472613937,100594758472618394,5,Audience,1,01/01/2017,TV
Galway,100594758472661080,18-24,1,1,The Robert Carey II Band,2015,04/01/2015,100594758472613962,Down,100594758472613962,100594758472618394,4,Audience,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Facebook
Galway,100594758472661081,18-24,1,1,David Abbott,2020,05/01/2020,100594758472613984,Waterford,100594758472613984,100594758472618394,2,Audience,0.5,05/01/2020,Facebook
Galway,100594758472661254,18-24,1,1,April Page,2017,01/01/2017,100594758472613912,Cork,100594758472613912,100594758472618431,4,Audience,1,01/01/2017,TV
Galway,100594758472661255,18-24,1,1,Emily Moore,2019,06/01/2019,100594758472613917,Galway,100594758472613917,100594758472618431,3,Audience,1,06/01/2019,Phone
Galway,100594758472661256,18-24,1,1,The Carol Martinez Experience,2015,04/01/2015,100594758472613921,Galway,100594758472613921,100594758472618431,4,Audience,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Phone
Galway,100594758472661257,18-24,1,1,Matthew Finley,2016,03/01/2016,100594758472613944,Tyrone,100594758472613944,100594758472618431,2,Audience,0.5,03/01/2016,Instagram
Galway,100594758472661258,18-24,1,1,Howard Rice,2014,05/01/2014,100594758472613953,Roscommon,100594758472613953,100594758472618431,2,Audience,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472661331,25-30,1,1,April Page,2017,01/01/2017,100594758472613912,Cork,100594758472613912,100594758472618447,3,Audience,0.5,01/01/2017,Instagram
Galway,100594758472661332,25-30,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472618447,1,Audience,0.5,03/01/2016,Facebook
Galway,100594758472661333,25-30,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472618447,1,Audience,0.5,06/01/2019,Facebook
Galway,100594758472661334,25-30,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472618447,4,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Phone
Galway,100594758472661335,25-30,1,1,Stephanie Jimenez,2022,02/01/2022,100594758472613931,Kerry,100594758472613931,100594758472618447,1,Audience,1,02/01/2022,TV
Galway,100594758472661336,25-30,1,1,Jenna Jacobs,2021,03/01/2021,100594758472613988,Westmeath,100594758472613988,100594758472618447,4,Audience,0.5,03/01/2021,Instagram
Galway,100594758472661438,>50,1,1,April Page,2017,01/01/2017,100594758472613912,Cork,100594758472613912,100594758472618471,2,Audience,0.5,01/01/2017,Facebook
Galway,100594758472661439,>50,1,1,Sharon Sims,2016,03/01/2016,100594758472613925,Mayo,100594758472613925,100594758472618471,1,Audience,0.5,03/01/2016,Instagram
Galway,100594758472661440,>50,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472618471,1,Audience,0.5,02/01/2022,Instagram
Galway,100594758472661441,>50,1,1,Laura Mitchell,2021,03/01/2021,100594758472613936,Tipperary,100594758472613936,100594758472618471,2,Audience,0.5,03/01/2021,Facebook
Galway,100594758472661442,>50,1,1,Ellen Ross,2020,05/01/2020,100594758472613995,Laois,100594758472613995,100594758472618471,2,Audience,0.5,05/01/2020,Instagram
Galway,100594758472661698,25-30,1,1,The Cody Stafford Group,2021,03/01/2021,100594758472613915,Cork,100594758472613915,100594758472618529,5,Audience,0.5,03/01/2021,Instagram
Galway,100594758472661699,25-30,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472618529,3,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Phone
Galway,100594758472661700,25-30,1,1,The Joseph Roberts Combo,2017,01/01/2017,100594758472613945,Tyrone,100594758472613945,100594758472618529,2,Audience,0.5,01/01/2017,Instagram
Galway,100594758472661701,25-30,1,1,Lauren Krueger,2022,02/01/2022,100594758472613989,Westmeath,100594758472613989,100594758472618529,3,Audience,1,02/01/2022,TV
Galway,100594758472661789,>50,1,1,Michael Marshall,2018,07/01/2018,100594758472613914,Cork,100594758472613914,100594758472618549,1,Audience,1,07/01/2018,Phone
Galway,100594758472661790,>50,1,1,Emily Moore,2019,06/01/2019,100594758472613917,Galway,100594758472613917,100594758472618549,5,Audience,1,06/01/2019,Phone
Galway,100594758472661880,31-49,1,1,Cindy Hill,2015,04/01/2015,100594758472613913,Cork,100594758472613913,100594758472618567,3,Jury,0.5,04/01/2015,TV
Galway,100594758472661881,31-49,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472618567,1,Jury,1,01/01/2017,TV
Galway,100594758472661882,31-49,1,1,Ian Johnson,2018,07/01/2018,100594758472613924,Mayo,100594758472613924,100594758472618567,1,Jury,0.5,07/01/2018,Facebook
Galway,100594758472661883,31-49,1,1,Patrick Hicks,2020,05/01/2020,100594758472613928,Donegal,100594758472613928,100594758472618567,5,Jury,0.5,05/01/2020,Facebook
Galway,100594758472661884,31-49,1,1,The Steven Parsons Band,2013,06/01/2013,100594758472613940,Clare,100594758472613940,100594758472618567,4,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Facebook
Galway,100594758472661885,31-49,1,1,Michael Warren,2014,05/01/2014,100594758472613967,Kilkenny,100594758472613967,100594758472618567,4,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Instagram
Galway,100594758472661907,31-49,1,1,Ian Johnson,2018,07/01/2018,100594758472613924,Mayo,100594758472613924,100594758472618572,2,Jury,1,07/01/2018,TV
Galway,100594758472661908,31-49,1,1,Sharon Sims,2016,03/01/2016,100594758472613925,Mayo,100594758472613925,100594758472618572,4,Jury,0.5,03/01/2016,Instagram
Galway,100594758472661909,31-49,1,1,Samuel Miller,2015,04/01/2015,100594758472613960,Down,100594758472613960,100594758472618572,2,Jury,0.5,04/01/2015,TV
Galway,100594758472661910,31-49,1,1,The Erica Kim Band,2021,03/01/2021,100594758472613979,Offaly,100594758472613979,100594758472618572,4,Jury,0.5,03/01/2021,Facebook
Galway,100594758472661911,31-49,1,1,Amanda Bradley,2013,06/01/2013,100594758472613994,Laois,100594758472613994,100594758472618572,3,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Facebook
Galway,100594758472661912,31-49,1,1,Ellen Ross,2020,05/01/2020,100594758472613995,Laois,100594758472613995,100594758472618572,4,Jury,0.5,05/01/2020,Facebook
Galway,100594758472662100,31-49,1,1,Matthew Villegas Jr.,2013,06/01/2013,100594758472613918,Galway,100594758472613918,100594758472618611,3,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472662101,31-49,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472618611,4,Jury,0.5,05/01/2014,TV
