
 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
                                                          Read 0 live rows and 0 tombstone cells [Native-Transport-Requests-1] | 2023-12-14 01:25:32.782001 | 172.19.0.4 |         264839 | 127.0.0.1
 Executing seq scan across 4 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [Native-Transport-Requests-1] | 2023-12-14 01:25:32.782002 | 172.19.0.4 |         264893 | 127.0.0.1
                                                          Read 6 live rows and 0 tombstone cells [Native-Transport-Requests-1] | 2023-12-14 01:25:32.782003 | 172.19.0.4 |         265211 | 127.0.0.1
                                              Executing single-partition query on top_partitions [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789000 | 172.19.0.4 |         271578 | 127.0.0.1
                                                                    Acquiring sstable references [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789001 | 172.19.0.4 |         271647 | 127.0.0.1
                                                                       Merging memtable contents [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789002 | 172.19.0.4 |         271658 | 127.0.0.1
                                                          Read 0 live rows and 0 tombstone cells [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789003 | 172.19.0.4 |         271730 | 127.0.0.1
                                              Executing single-partition query on top_partitions [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789004 | 172.19.0.4 |         271820 | 127.0.0.1
                                                                    Acquiring sstable references [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789005 | 172.19.0.4 |         271848 | 127.0.0.1
                                                                       Merging memtable contents [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789006 | 172.19.0.4 |         271855 | 127.0.0.1
                                                          Read 0 live rows and 0 tombstone cells [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789007 | 172.19.0.4 |         271891 | 127.0.0.1
                                                   Executing single-partition query on IndexInfo [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789008 | 172.19.0.4 |         272475 | 127.0.0.1
                                                                    Acquiring sstable references [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789009 | 172.19.0.4 |         272546 | 127.0.0.1
                                                                       Merging memtable contents [Native-Transport-Requests-1] | 2023-12-14 01:25:32.789010 | 172.19.0.4 |         272560 | 127.0.0.1
                                                                    Key cache hit for sstable 15 [Native-Transport-Requests-1] | 2023-12-14 01:25:32.790000 | 172.19.0.4 |         272616 | 127.0.0.1
                                                          Read 0 live rows and 0 tombstone cells [Native-Transport-Requests-1] | 2023-12-14 01:25:32.790001 | 172.19.0.4 |         272899 | 127.0.0.1
                                                   Executing single-partition query on IndexInfo [Native-Transport-Requests-1] | 2023-12-14 01:25:32.790002 | 172.19.0.4 |         273313 | 127.0.0.1
                                                                    Acquiring sstable references [Native-Transport-Requests-1] | 2023-12-14 01:25:32.790003 | 172.19.0.4 |         273369 | 127.0.0.1
                                                                       Merging memtable contents [Native-Transport-Requests-1] | 2023-12-14 01:25:32.790004 | 172.19.0.4 |         273381 | 127.0.0.1
                                                                    Key cache hit for sstable 15 [Native-Transport-Requests-1] | 2023-12-14 01:25:32.790005 | 172.19.0.4 |         273427 | 127.0.0.1
                                                          Read 0 live rows and 0 tombstone cells [Native-Transport-Requests-1] | 2023-12-14 01:25:32.790006 | 172.19.0.4 |         273575 | 127.0.0.1
                                                                          Appending to commitlog [Native-Transport-Requests-1] | 2023-12-14 01:25:32.792000 | 172.19.0.4 |         274636 | 127.0.0.1
                                                          Adding to prepared_statements memtable [Native-Transport-Requests-1] | 2023-12-14 01:25:32.792001 | 172.19.0.4 |         274721 | 127.0.0.1
                                                                          Appending to commitlog [Native-Transport-Requests-1] | 2023-12-14 01:25:32.792002 | 172.19.0.4 |         275029 | 127.0.0.1
                                                          Adding to prepared_statements memtable [Native-Transport-Requests-1] | 2023-12-14 01:25:32.792003 | 172.19.0.4 |         275145 | 127.0.0.1
                                                                          Appending to commitlog [Native-Transport-Requests-1] | 2023-12-14 01:25:32.793000 | 172.19.0.4 |         275826 | 127.0.0.1
                                                                        Adding to local memtable [Native-Transport-Requests-1] | 2023-12-14 01:25:32.793001 | 172.19.0.4 |         275919 | 127.0.0.1
                                             SCHEMA_PUSH_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 01:25:32.795000 | 172.19.0.3 |             95 | 127.0.0.1
                                             SCHEMA_PUSH_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 01:25:32.795000 | 172.19.0.2 |             20 | 127.0.0.1
                                                                                     Appending to commitlog [MigrationStage:1] | 2023-12-14 01:25:32.795001 | 172.19.0.3 |            391 | 127.0.0.1
                                                                                     Appending to commitlog [MigrationStage:1] | 2023-12-14 01:25:32.795001 | 172.19.0.2 |            331 | 127.0.0.1
                                                                                 Adding to indexes memtable [MigrationStage:1] | 2023-12-14 01:25:32.795002 | 172.19.0.3 |            627 | 127.0.0.1
                                                                                 Adding to indexes memtable [MigrationStage:1] | 2023-12-14 01:25:32.795002 | 172.19.0.2 |            504 | 127.0.0.1
                                                                               Adding to keyspaces memtable [MigrationStage:1] | 2023-12-14 01:25:32.795003 | 172.19.0.2 |            556 | 127.0.0.1
                                                                               Adding to keyspaces memtable [MigrationStage:1] | 2023-12-14 01:25:32.796000 | 172.19.0.3 |            885 | 127.0.0.1
                                                                                  Adding to tables memtable [MigrationStage:1] | 2023-12-14 01:25:32.796000 | 172.19.0.2 |            942 | 127.0.0.1
                                                                                  Adding to tables memtable [MigrationStage:1] | 2023-12-14 01:25:32.796001 | 172.19.0.3 |           1274 | 127.0.0.1
                         Sending SCHEMA_PUSH_REQ message to /172.19.0.3:7000 message size 1074 bytes [Messaging-EventLoop-3-5] | 2023-12-14 01:25:32.820000 | 172.19.0.4 |             -- | 127.0.0.1
               Sending SCHEMA_PUSH_REQ message to cassandra3/172.19.0.2:7000 message size 1074 bytes [Messaging-EventLoop-3-2] | 2023-12-14 01:25:32.821000 | 172.19.0.4 |             -- | 127.0.0.1
                                                              Executing single-partition query on keyspaces [MigrationStage:1] | 2023-12-14 01:25:33.103001 | 172.19.0.2 |         308243 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.103002 | 172.19.0.2 |         308337 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 01:25:33.103003 | 172.19.0.2 |         308361 | 127.0.0.1
                                                        Partition index with 0 entries found for sstable 65 [MigrationStage:1] | 2023-12-14 01:25:33.103004 | 172.19.0.2 |         308535 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.104000 | 172.19.0.2 |         308835 | 127.0.0.1
                                                              Executing single-partition query on keyspaces [MigrationStage:1] | 2023-12-14 01:25:33.104001 | 172.19.0.2 |         308967 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.104002 | 172.19.0.2 |         309029 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 01:25:33.104003 | 172.19.0.2 |         309059 | 127.0.0.1
                                                                               Key cache hit for sstable 65 [MigrationStage:1] | 2023-12-14 01:25:33.104004 | 172.19.0.2 |         309115 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.104005 | 172.19.0.2 |         309359 | 127.0.0.1
                                                                  Executing single-partition query on types [MigrationStage:1] | 2023-12-14 01:25:33.105000 | 172.19.0.2 |         309645 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.105001 | 172.19.0.2 |         309724 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.105002 | 172.19.0.2 |         309779 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.105003 | 172.19.0.2 |         309859 | 127.0.0.1
                                                                 Executing single-partition query on tables [MigrationStage:1] | 2023-12-14 01:25:33.105004 | 172.19.0.2 |         309962 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.105005 | 172.19.0.2 |         309975 | 127.0.0.1
                                                        Partition index with 0 entries found for sstable 64 [MigrationStage:1] | 2023-12-14 01:25:33.105006 | 172.19.0.2 |         310178 | 127.0.0.1
                                                                               Key cache hit for sstable 63 [MigrationStage:1] | 2023-12-14 01:25:33.105007 | 172.19.0.2 |         310321 | 127.0.0.1
                                                                               Key cache hit for sstable 62 [MigrationStage:1] | 2023-12-14 01:25:33.105008 | 172.19.0.2 |         310347 | 127.0.0.1
                                  Skipped 0/3 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.105009 | 172.19.0.2 |         310375 | 127.0.0.1
                                                                  Merged data from memtables and 3 sstables [MigrationStage:1] | 2023-12-14 01:25:33.105010 | 172.19.0.2 |         310559 | 127.0.0.1
                                                                     Read 1 live rows and 2 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.106000 | 172.19.0.2 |         310606 | 127.0.0.1
                                                                 Executing single-partition query on tables [MigrationStage:1] | 2023-12-14 01:25:33.106001 | 172.19.0.2 |         310759 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.106002 | 172.19.0.2 |         310799 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 01:25:33.106003 | 172.19.0.2 |         310814 | 127.0.0.1
                                                                               Key cache hit for sstable 64 [MigrationStage:1] | 2023-12-14 01:25:33.106004 | 172.19.0.2 |         310865 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.106005 | 172.19.0.2 |         311103 | 127.0.0.1
                                                                Executing single-partition query on columns [MigrationStage:1] | 2023-12-14 01:25:33.107000 | 172.19.0.2 |         311868 | 127.0.0.1
                                                              Executing single-partition query on keyspaces [MigrationStage:1] | 2023-12-14 01:25:33.107001 | 172.19.0.3 |         312309 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.107001 | 172.19.0.2 |         311947 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.107002 | 172.19.0.3 |         312415 | 127.0.0.1
                                                                               Key cache hit for sstable 54 [MigrationStage:1] | 2023-12-14 01:25:33.107002 | 172.19.0.2 |         312022 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 01:25:33.107003 | 172.19.0.3 |         312449 | 127.0.0.1
                                  Skipped 0/2 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.107003 | 172.19.0.2 |         312103 | 127.0.0.1
                                                        Partition index with 0 entries found for sstable 65 [MigrationStage:1] | 2023-12-14 01:25:33.107004 | 172.19.0.3 |         312662 | 127.0.0.1
                                                                               Key cache hit for sstable 55 [MigrationStage:1] | 2023-12-14 01:25:33.107004 | 172.19.0.2 |         312178 | 127.0.0.1
                                                                  Merged data from memtables and 2 sstables [MigrationStage:1] | 2023-12-14 01:25:33.107005 | 172.19.0.2 |         312543 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.108000 | 172.19.0.3 |         313336 | 127.0.0.1
                                                                    Read 17 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.108000 | 172.19.0.2 |         312735 | 127.0.0.1
                                                              Executing single-partition query on keyspaces [MigrationStage:1] | 2023-12-14 01:25:33.108001 | 172.19.0.3 |         313606 | 127.0.0.1
                                                        Executing single-partition query on dropped_columns [MigrationStage:1] | 2023-12-14 01:25:33.108001 | 172.19.0.2 |         313130 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.108002 | 172.19.0.3 |         313672 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.108002 | 172.19.0.2 |         313207 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 01:25:33.108003 | 172.19.0.3 |         313731 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.108003 | 172.19.0.2 |         313252 | 127.0.0.1
                                                                               Key cache hit for sstable 65 [MigrationStage:1] | 2023-12-14 01:25:33.108004 | 172.19.0.3 |         313809 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.108004 | 172.19.0.2 |         313351 | 127.0.0.1
                                                                Executing single-partition query on indexes [MigrationStage:1] | 2023-12-14 01:25:33.108005 | 172.19.0.2 |         313526 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.108006 | 172.19.0.2 |         313571 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.109000 | 172.19.0.3 |         314286 | 127.0.0.1
                                                                               Key cache hit for sstable 17 [MigrationStage:1] | 2023-12-14 01:25:33.109000 | 172.19.0.2 |         313656 | 127.0.0.1
                                                                  Executing single-partition query on types [MigrationStage:1] | 2023-12-14 01:25:33.109001 | 172.19.0.3 |         314634 | 127.0.0.1
                                  Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.109001 | 172.19.0.2 |         313807 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.109002 | 172.19.0.3 |         314693 | 127.0.0.1
                                                                  Merged data from memtables and 1 sstables [MigrationStage:1] | 2023-12-14 01:25:33.109002 | 172.19.0.2 |         313991 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.109003 | 172.19.0.3 |         314733 | 127.0.0.1
                                                                     Read 1 live rows and 1 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.109003 | 172.19.0.2 |         314092 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.109004 | 172.19.0.3 |         314820 | 127.0.0.1
                                                               Executing single-partition query on triggers [MigrationStage:1] | 2023-12-14 01:25:33.109004 | 172.19.0.2 |         314466 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.109005 | 172.19.0.2 |         314540 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.109006 | 172.19.0.2 |         314582 | 127.0.0.1
                                                                 Executing single-partition query on tables [MigrationStage:1] | 2023-12-14 01:25:33.110000 | 172.19.0.3 |         314973 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.110000 | 172.19.0.2 |         314676 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.110001 | 172.19.0.3 |         315013 | 127.0.0.1
                                                        Partition index with 0 entries found for sstable 64 [MigrationStage:1] | 2023-12-14 01:25:33.110002 | 172.19.0.3 |         315262 | 127.0.0.1
                                                                               Key cache hit for sstable 63 [MigrationStage:1] | 2023-12-14 01:25:33.110003 | 172.19.0.3 |         315462 | 127.0.0.1
                                                                               Key cache hit for sstable 62 [MigrationStage:1] | 2023-12-14 01:25:33.110004 | 172.19.0.3 |         315517 | 127.0.0.1
                                  Skipped 0/3 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.110005 | 172.19.0.3 |         315553 | 127.0.0.1
                                                                  Merged data from memtables and 3 sstables [MigrationStage:1] | 2023-12-14 01:25:33.110006 | 172.19.0.3 |         315807 | 127.0.0.1
                                                                     Read 1 live rows and 2 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.111000 | 172.19.0.3 |         315888 | 127.0.0.1
                                                                  Executing single-partition query on views [MigrationStage:1] | 2023-12-14 01:25:33.111000 | 172.19.0.2 |         315772 | 127.0.0.1
                                                                 Executing single-partition query on tables [MigrationStage:1] | 2023-12-14 01:25:33.111001 | 172.19.0.3 |         316072 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.111001 | 172.19.0.2 |         315859 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.111002 | 172.19.0.3 |         316123 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.111002 | 172.19.0.2 |         315904 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 01:25:33.111003 | 172.19.0.3 |         316151 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.111003 | 172.19.0.2 |         316009 | 127.0.0.1
                                                                               Key cache hit for sstable 64 [MigrationStage:1] | 2023-12-14 01:25:33.111004 | 172.19.0.3 |         316219 | 127.0.0.1
                                                              Executing single-partition query on functions [MigrationStage:1] | 2023-12-14 01:25:33.111004 | 172.19.0.2 |         316179 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.111005 | 172.19.0.3 |         316537 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.111005 | 172.19.0.2 |         316218 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.111006 | 172.19.0.2 |         316264 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.111007 | 172.19.0.2 |         316342 | 127.0.0.1
                                                             Executing single-partition query on aggregates [MigrationStage:1] | 2023-12-14 01:25:33.111008 | 172.19.0.2 |         316446 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.111009 | 172.19.0.2 |         316465 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.111010 | 172.19.0.2 |         316492 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.111011 | 172.19.0.2 |         316543 | 127.0.0.1
                                                                Executing single-partition query on columns [MigrationStage:1] | 2023-12-14 01:25:33.112000 | 172.19.0.3 |         317543 | 127.0.0.1
            Executing seq scan across 2 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.112000 | 172.19.0.2 |         317219 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.112001 | 172.19.0.3 |         317616 | 127.0.0.1
                                                                               Key cache hit for sstable 54 [MigrationStage:1] | 2023-12-14 01:25:33.112002 | 172.19.0.3 |         317708 | 127.0.0.1
                                  Skipped 0/2 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.112003 | 172.19.0.3 |         317801 | 127.0.0.1
                                                                               Key cache hit for sstable 55 [MigrationStage:1] | 2023-12-14 01:25:33.113000 | 172.19.0.3 |         317885 | 127.0.0.1
                                                                   Read 81 live rows and 17 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.113000 | 172.19.0.2 |         318320 | 127.0.0.1
                                                                  Merged data from memtables and 2 sstables [MigrationStage:1] | 2023-12-14 01:25:33.113001 | 172.19.0.3 |         318189 | 127.0.0.1
                                                                    Read 17 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.113002 | 172.19.0.3 |         318291 | 127.0.0.1
                                                        Executing single-partition query on dropped_columns [MigrationStage:1] | 2023-12-14 01:25:33.113003 | 172.19.0.3 |         318577 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.113004 | 172.19.0.3 |         318626 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.113005 | 172.19.0.3 |         318660 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.113006 | 172.19.0.3 |         318751 | 127.0.0.1
                                                                Executing single-partition query on indexes [MigrationStage:1] | 2023-12-14 01:25:33.114000 | 172.19.0.3 |         318903 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.114000 | 172.19.0.2 |         318585 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.114001 | 172.19.0.3 |         318964 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.114001 | 172.19.0.2 |         319014 | 127.0.0.1
                                                                               Key cache hit for sstable 17 [MigrationStage:1] | 2023-12-14 01:25:33.114002 | 172.19.0.3 |         319072 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.114002 | 172.19.0.2 |         319182 | 127.0.0.1
                                  Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.114003 | 172.19.0.3 |         319177 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.114003 | 172.19.0.2 |         319416 | 127.0.0.1
                                                                  Merged data from memtables and 1 sstables [MigrationStage:1] | 2023-12-14 01:25:33.114004 | 172.19.0.3 |         319352 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.114004 | 172.19.0.2 |         319559 | 127.0.0.1
                                                                     Read 1 live rows and 1 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.114005 | 172.19.0.3 |         319434 | 127.0.0.1
                                                               Executing single-partition query on triggers [MigrationStage:1] | 2023-12-14 01:25:33.115000 | 172.19.0.3 |         320129 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.115000 | 172.19.0.2 |         319823 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.115001 | 172.19.0.3 |         320224 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.115001 | 172.19.0.2 |         319961 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.115002 | 172.19.0.3 |         320264 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.115002 | 172.19.0.2 |         320181 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.115003 | 172.19.0.3 |         320365 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.115003 | 172.19.0.2 |         320309 | 127.0.0.1
                                                                  Executing single-partition query on views [MigrationStage:1] | 2023-12-14 01:25:33.116000 | 172.19.0.3 |         321073 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.116000 | 172.19.0.2 |         320850 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.116001 | 172.19.0.3 |         321149 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.116001 | 172.19.0.2 |         321062 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.116002 | 172.19.0.3 |         321186 | 127.0.0.1
                                                                     Read 2 live rows and 1 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.116002 | 172.19.0.2 |         321443 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.116003 | 172.19.0.3 |         321291 | 127.0.0.1
                                                              Executing single-partition query on functions [MigrationStage:1] | 2023-12-14 01:25:33.116004 | 172.19.0.3 |         321576 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.116005 | 172.19.0.3 |         321673 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.117000 | 172.19.0.3 |         321989 | 127.0.0.1
            Executing seq scan across 3 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.117000 | 172.19.0.2 |         321671 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.117001 | 172.19.0.3 |         322396 | 127.0.0.1
                                                             Executing single-partition query on aggregates [MigrationStage:1] | 2023-12-14 01:25:33.118000 | 172.19.0.3 |         322962 | 127.0.0.1
                                                                    Read 14 live rows and 2 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.118000 | 172.19.0.2 |         322641 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 01:25:33.118001 | 172.19.0.3 |         323147 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.118001 | 172.19.0.2 |         322848 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 01:25:33.118002 | 172.19.0.3 |         323327 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.118002 | 172.19.0.2 |         323099 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.118003 | 172.19.0.3 |         323496 | 127.0.0.1
            Executing seq scan across 4 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.118003 | 172.19.0.2 |         323540 | 127.0.0.1
            Executing seq scan across 2 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.119000 | 172.19.0.3 |         324441 | 127.0.0.1
                                                                     Read 6 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.119000 | 172.19.0.2 |         324288 | 127.0.0.1
                                                                   Read 81 live rows and 17 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.121000 | 172.19.0.3 |         326620 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.122000 | 172.19.0.3 |         326952 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 01:25:33.122001 | 172.19.0.3 |         327376 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 01:25:33.122002 | 172.19.0.3 |         327555 | 127.0.0.1
