
 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.181006 | 172.19.0.3 |         294563 | 127.0.0.1
                                                                               Key cache hit for sstable 54 [MigrationStage:1] | 2023-12-14 00:54:42.181006 | 172.19.0.2 |         294201 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 00:54:42.181007 | 172.19.0.3 |         294594 | 127.0.0.1
                                  Skipped 0/3 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.181007 | 172.19.0.2 |         294253 | 127.0.0.1
                                                                               Key cache hit for sstable 56 [MigrationStage:1] | 2023-12-14 00:54:42.181008 | 172.19.0.3 |         294701 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.182000 | 172.19.0.3 |         295426 | 127.0.0.1
                                                                  Merged data from memtables and 3 sstables [MigrationStage:1] | 2023-12-14 00:54:42.182000 | 172.19.0.2 |         294940 | 127.0.0.1
                                                                     Read 1 live rows and 2 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.182001 | 172.19.0.2 |         295141 | 127.0.0.1
                                                                 Executing single-partition query on tables [MigrationStage:1] | 2023-12-14 00:54:42.182002 | 172.19.0.2 |         295309 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.182003 | 172.19.0.2 |         295360 | 127.0.0.1
                                                                Executing single-partition query on columns [MigrationStage:1] | 2023-12-14 00:54:42.183000 | 172.19.0.3 |         296431 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 00:54:42.183000 | 172.19.0.2 |         295391 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.183001 | 172.19.0.3 |         296520 | 127.0.0.1
                                                                               Key cache hit for sstable 56 [MigrationStage:1] | 2023-12-14 00:54:42.183001 | 172.19.0.2 |         295464 | 127.0.0.1
                                                                               Key cache hit for sstable 50 [MigrationStage:1] | 2023-12-14 00:54:42.183002 | 172.19.0.3 |         296624 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.183002 | 172.19.0.2 |         295818 | 127.0.0.1
                                  Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.183003 | 172.19.0.3 |         296739 | 127.0.0.1
                                                                  Merged data from memtables and 1 sstables [MigrationStage:1] | 2023-12-14 00:54:42.184000 | 172.19.0.3 |         296940 | 127.0.0.1
                                                                Executing single-partition query on columns [MigrationStage:1] | 2023-12-14 00:54:42.184000 | 172.19.0.2 |         296628 | 127.0.0.1
                                                                    Read 17 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.184001 | 172.19.0.3 |         297009 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.184001 | 172.19.0.2 |         296716 | 127.0.0.1
                                                        Executing single-partition query on dropped_columns [MigrationStage:1] | 2023-12-14 00:54:42.184002 | 172.19.0.3 |         297328 | 127.0.0.1
                                                                               Key cache hit for sstable 50 [MigrationStage:1] | 2023-12-14 00:54:42.184002 | 172.19.0.2 |         296801 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.184003 | 172.19.0.3 |         297474 | 127.0.0.1
                                  Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.184003 | 172.19.0.2 |         297035 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.184004 | 172.19.0.3 |         297516 | 127.0.0.1
                                                                  Merged data from memtables and 1 sstables [MigrationStage:1] | 2023-12-14 00:54:42.184004 | 172.19.0.2 |         297315 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.184005 | 172.19.0.3 |         297800 | 127.0.0.1
                                                                Executing single-partition query on indexes [MigrationStage:1] | 2023-12-14 00:54:42.185000 | 172.19.0.3 |         297978 | 127.0.0.1
                                                                    Read 17 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.185000 | 172.19.0.2 |         297397 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.185001 | 172.19.0.3 |         298011 | 127.0.0.1
                                                        Executing single-partition query on dropped_columns [MigrationStage:1] | 2023-12-14 00:54:42.185001 | 172.19.0.2 |         297826 | 127.0.0.1
                                                                               Key cache hit for sstable 13 [MigrationStage:1] | 2023-12-14 00:54:42.185002 | 172.19.0.3 |         298131 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.185002 | 172.19.0.2 |         297912 | 127.0.0.1
                                  Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.185003 | 172.19.0.3 |         298263 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.185003 | 172.19.0.2 |         297951 | 127.0.0.1
                                                                  Merged data from memtables and 1 sstables [MigrationStage:1] | 2023-12-14 00:54:42.185004 | 172.19.0.3 |         298432 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.185004 | 172.19.0.2 |         298038 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.185005 | 172.19.0.3 |         298504 | 127.0.0.1
                                                                Executing single-partition query on indexes [MigrationStage:1] | 2023-12-14 00:54:42.185005 | 172.19.0.2 |         298180 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.185006 | 172.19.0.2 |         298209 | 127.0.0.1
                                                                               Key cache hit for sstable 13 [MigrationStage:1] | 2023-12-14 00:54:42.185007 | 172.19.0.2 |         298280 | 127.0.0.1
                                                               Executing single-partition query on triggers [MigrationStage:1] | 2023-12-14 00:54:42.186000 | 172.19.0.3 |         298867 | 127.0.0.1
                                  Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.186000 | 172.19.0.2 |         298391 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.186001 | 172.19.0.3 |         298940 | 127.0.0.1
                                                                  Merged data from memtables and 1 sstables [MigrationStage:1] | 2023-12-14 00:54:42.186001 | 172.19.0.2 |         298535 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.186002 | 172.19.0.3 |         298988 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.186002 | 172.19.0.2 |         298680 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.186003 | 172.19.0.3 |         299156 | 127.0.0.1
                                                               Executing single-partition query on triggers [MigrationStage:1] | 2023-12-14 00:54:42.186003 | 172.19.0.2 |         298984 | 127.0.0.1
                                                                  Executing single-partition query on views [MigrationStage:1] | 2023-12-14 00:54:42.186004 | 172.19.0.3 |         299763 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.186004 | 172.19.0.2 |         299013 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.186005 | 172.19.0.3 |         299827 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.186005 | 172.19.0.2 |         299053 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.186006 | 172.19.0.2 |         299120 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.187000 | 172.19.0.3 |         299859 | 127.0.0.1
                                                                  Executing single-partition query on views [MigrationStage:1] | 2023-12-14 00:54:42.187000 | 172.19.0.2 |         299620 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.187001 | 172.19.0.3 |         300004 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.187001 | 172.19.0.2 |         299696 | 127.0.0.1
                                                              Executing single-partition query on functions [MigrationStage:1] | 2023-12-14 00:54:42.187002 | 172.19.0.3 |         300237 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.187002 | 172.19.0.2 |         299755 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.187003 | 172.19.0.3 |         300281 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.187003 | 172.19.0.2 |         299859 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.187004 | 172.19.0.3 |         300318 | 127.0.0.1
                                                              Executing single-partition query on functions [MigrationStage:1] | 2023-12-14 00:54:42.187004 | 172.19.0.2 |         299974 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.187005 | 172.19.0.3 |         300407 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.187005 | 172.19.0.2 |         299987 | 127.0.0.1
                                                             Executing single-partition query on aggregates [MigrationStage:1] | 2023-12-14 00:54:42.187006 | 172.19.0.3 |         300513 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.187006 | 172.19.0.2 |         300006 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.187007 | 172.19.0.3 |         300536 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.187007 | 172.19.0.2 |         300041 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.187008 | 172.19.0.3 |         300563 | 127.0.0.1
                                                             Executing single-partition query on aggregates [MigrationStage:1] | 2023-12-14 00:54:42.187008 | 172.19.0.2 |         300063 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.187009 | 172.19.0.3 |         300625 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.187009 | 172.19.0.2 |         300069 | 127.0.0.1
                                  Skipped 0/0 non-slice-intersecting sstables, included 0 due to tombstones [MigrationStage:1] | 2023-12-14 00:54:42.187010 | 172.19.0.2 |         300080 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.187011 | 172.19.0.2 |         300107 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.188000 | 172.19.0.3 |         301284 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.188000 | 172.19.0.2 |         300779 | 127.0.0.1
                                                                   Read 81 live rows and 17 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.189000 | 172.19.0.3 |         302107 | 127.0.0.1
                                                                   Read 81 live rows and 17 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.189000 | 172.19.0.2 |         301828 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.189001 | 172.19.0.3 |         302278 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.189001 | 172.19.0.2 |         301998 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.189002 | 172.19.0.3 |         302514 | 127.0.0.1
                                                                     Read 1 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.189002 | 172.19.0.2 |         302190 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.189003 | 172.19.0.3 |         302625 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.189003 | 172.19.0.2 |         302259 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.190000 | 172.19.0.3 |         302860 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.190000 | 172.19.0.2 |         302387 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.190001 | 172.19.0.3 |         303090 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.190001 | 172.19.0.2 |         302475 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.190002 | 172.19.0.3 |         303318 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.190002 | 172.19.0.2 |         302756 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.190003 | 172.19.0.3 |         303418 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.190003 | 172.19.0.2 |         302913 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.190004 | 172.19.0.3 |         303574 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.190004 | 172.19.0.2 |         303142 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.190005 | 172.19.0.3 |         303660 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.190005 | 172.19.0.2 |         303296 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.190006 | 172.19.0.3 |         303793 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.191000 | 172.19.0.3 |         303878 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.191000 | 172.19.0.2 |         303555 | 127.0.0.1
                                                                     Read 2 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.191001 | 172.19.0.3 |         304173 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.191001 | 172.19.0.2 |         303795 | 127.0.0.1
            Executing seq scan across 3 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.191002 | 172.19.0.3 |         304437 | 127.0.0.1
                                                                     Read 2 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.191002 | 172.19.0.2 |         304101 | 127.0.0.1
            Executing seq scan across 3 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.191003 | 172.19.0.2 |         304363 | 127.0.0.1
                                                                    Read 14 live rows and 2 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.192000 | 172.19.0.3 |         305183 | 127.0.0.1
                                                                    Read 14 live rows and 2 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.192000 | 172.19.0.2 |         305153 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.192001 | 172.19.0.3 |         305346 | 127.0.0.1
            Executing seq scan across 1 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.192001 | 172.19.0.2 |         305324 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.192002 | 172.19.0.3 |         305570 | 127.0.0.1
            Executing seq scan across 4 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.192003 | 172.19.0.3 |         305678 | 127.0.0.1
                                                                     Read 6 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.193000 | 172.19.0.3 |         306098 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.193000 | 172.19.0.2 |         305660 | 127.0.0.1
            Executing seq scan across 4 sstables for (min(-9223372036854775808), min(-9223372036854775808)] [MigrationStage:1] | 2023-12-14 00:54:42.193001 | 172.19.0.2 |         305832 | 127.0.0.1
                                                                     Read 6 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.194000 | 172.19.0.2 |         306523 | 127.0.0.1
                                                         Executing single-partition query on top_partitions [MigrationStage:1] | 2023-12-14 00:54:42.201000 | 172.19.0.3 |         314454 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.201001 | 172.19.0.3 |         314571 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 00:54:42.201002 | 172.19.0.3 |         314596 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.201003 | 172.19.0.3 |         314717 | 127.0.0.1
                                                         Executing single-partition query on top_partitions [MigrationStage:1] | 2023-12-14 00:54:42.202000 | 172.19.0.3 |         314840 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.202001 | 172.19.0.3 |         314863 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 00:54:42.202002 | 172.19.0.3 |         314874 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.202003 | 172.19.0.3 |         314956 | 127.0.0.1
                                                              Executing single-partition query on IndexInfo [MigrationStage:1] | 2023-12-14 00:54:42.202004 | 172.19.0.3 |         315662 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.202005 | 172.19.0.3 |         315742 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 00:54:42.202006 | 172.19.0.3 |         315765 | 127.0.0.1
                                                                               Key cache hit for sstable 10 [MigrationStage:1] | 2023-12-14 00:54:42.202007 | 172.19.0.3 |         315815 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.203000 | 172.19.0.3 |         316024 | 127.0.0.1
                                                              Executing single-partition query on IndexInfo [MigrationStage:1] | 2023-12-14 00:54:42.203001 | 172.19.0.3 |         316774 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.204000 | 172.19.0.3 |         316858 | 127.0.0.1
                                                         Executing single-partition query on top_partitions [MigrationStage:1] | 2023-12-14 00:54:42.204000 | 172.19.0.2 |         316716 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 00:54:42.204001 | 172.19.0.3 |         316881 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.204001 | 172.19.0.2 |         316848 | 127.0.0.1
                                                                               Key cache hit for sstable 10 [MigrationStage:1] | 2023-12-14 00:54:42.204002 | 172.19.0.3 |         316949 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 00:54:42.204002 | 172.19.0.2 |         316876 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.204003 | 172.19.0.3 |         317184 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.204003 | 172.19.0.2 |         317062 | 127.0.0.1
                                                         Executing single-partition query on top_partitions [MigrationStage:1] | 2023-12-14 00:54:42.204004 | 172.19.0.2 |         317245 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.204005 | 172.19.0.2 |         317305 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 00:54:42.204006 | 172.19.0.2 |         317326 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.205000 | 172.19.0.2 |         317469 | 127.0.0.1
                                                              Executing single-partition query on IndexInfo [MigrationStage:1] | 2023-12-14 00:54:42.206000 | 172.19.0.2 |         318430 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.206001 | 172.19.0.2 |         318538 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 00:54:42.206002 | 172.19.0.2 |         318602 | 127.0.0.1
                                                                               Key cache hit for sstable 10 [MigrationStage:1] | 2023-12-14 00:54:42.206003 | 172.19.0.2 |         318673 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.206004 | 172.19.0.2 |         319194 | 127.0.0.1
                                                                                     Appending to commitlog [MigrationStage:1] | 2023-12-14 00:54:42.207000 | 172.19.0.3 |         319850 | 127.0.0.1
                                                              Executing single-partition query on IndexInfo [MigrationStage:1] | 2023-12-14 00:54:42.207000 | 172.19.0.2 |         320278 | 127.0.0.1
                                                                                   Adding to local memtable [MigrationStage:1] | 2023-12-14 00:54:42.207001 | 172.19.0.3 |         320025 | 127.0.0.1
                                                                               Acquiring sstable references [MigrationStage:1] | 2023-12-14 00:54:42.208000 | 172.19.0.2 |         320390 | 127.0.0.1
                                                                                  Merging memtable contents [MigrationStage:1] | 2023-12-14 00:54:42.208001 | 172.19.0.2 |         320439 | 127.0.0.1
                                                                               Key cache hit for sstable 10 [MigrationStage:1] | 2023-12-14 00:54:42.208002 | 172.19.0.2 |         320521 | 127.0.0.1
                                                                     Read 0 live rows and 0 tombstone cells [MigrationStage:1] | 2023-12-14 00:54:42.208003 | 172.19.0.2 |         320843 | 127.0.0.1
                                                                                     Appending to commitlog [MigrationStage:1] | 2023-12-14 00:54:42.209001 | 172.19.0.2 |         322198 | 127.0.0.1
                                                                                   Adding to local memtable [MigrationStage:1] | 2023-12-14 00:54:42.209002 | 172.19.0.2 |         322374 | 127.0.0.1
                                                                                                              Request complete | 2023-12-14 00:54:41.884810 | 172.19.0.4 |         286810 | 127.0.0.1



 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
-------------------+--------------------+----------------+---------------+-----------+-------------------------------+----------+------------+--------------------+-----------------+--------------------+--------------------+------+--------------+----------------------------------------------------------+------------+-----------
            Galway | 100594758472619084 |            >50 |             1 |         1 |                   David Young |     2013 | 2013-01-06 | 100594758472613939 |           Clare | 100594758472613939 | 100594758472614026 |    4 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 |  Facebook
            Galway | 100594758472619085 |            >50 |             1 |         1 |                 Nathan Ortega |     2021 | 2021-01-03 | 100594758472613982 |           Cavan | 100594758472613982 | 100594758472614026 |    3 |         Jury |                                                        1 | 2021-01-03 |        TV
            Galway | 100594758472619086 |            >50 |             1 |         1 |                  Walter Smith |     2015 | 2015-01-04 | 100594758472613986 |       Waterford | 100594758472613986 | 100594758472614026 |    4 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 |     Phone
            Galway | 100594758472619770 |            >50 |             1 |         1 |       The Cody Stafford Group |     2021 | 2021-01-03 | 100594758472613915 |            Cork | 100594758472613915 | 100594758472614171 |    3 |         Jury |                                                        1 | 2021-01-03 |     Phone
            Galway | 100594758472619771 |            >50 |             1 |         1 | The Carol Martinez Experience |     2015 | 2015-01-04 | 100594758472613921 |          Galway | 100594758472613921 | 100594758472614171 |    4 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 |     Phone
            Galway | 100594758472619772 |            >50 |             1 |         1 |             Elizabeth Fischer |     2019 | 2019-01-06 | 100594758472613927 |         Donegal | 100594758472613927 | 100594758472614171 |    3 |         Jury |                                                      0.5 | 2019-01-06 |  Facebook
            Galway | 100594758472619773 |            >50 |             1 |         1 |                   David Young |     2013 | 2013-01-06 | 100594758472613939 |           Clare | 100594758472613939 | 100594758472614171 |    2 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 |  Facebook
            Galway | 100594758472619809 |            >50 |             1 |         1 |                Benjamin Perez |     2018 | 2018-01-07 | 100594758472613926 |         Donegal | 100594758472613926 | 100594758472614181 |    1 |         Jury |                                                      0.5 | 2018-01-07 | Instagram
            Galway | 100594758472619810 |            >50 |             1 |         1 |                 Patrick Hicks |     2020 | 2020-01-05 | 100594758472613928 |         Donegal | 100594758472613928 | 100594758472614181 |    1 |         Jury |                                                      0.5 | 2020-01-05 |  Facebook
            Galway | 100594758472619811 |            >50 |             1 |         1 |                Laura Mitchell |     2021 | 2021-01-03 | 100594758472613936 |       Tipperary | 100594758472613936 | 100594758472614181 |    2 |         Jury |                                                      0.5 | 2021-01-03 |  Facebook
            Galway | 100594758472619812 |            >50 |             1 |         1 |      The Joseph Roberts Combo |     2017 | 2017-01-01 | 100594758472613945 |          Tyrone | 100594758472613945 | 100594758472614181 |    1 |         Jury |                                                      0.5 | 2017-01-01 | Instagram
            Galway | 100594758472619813 |            >50 |             1 |         1 |                   Howard Rice |     2014 | 2014-01-05 | 100594758472613953 |       Roscommon | 100594758472613953 | 100594758472614181 |    4 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Instagram
            Galway | 100594758472619832 |            >50 |             1 |         1 |                    April Page |     2017 | 2017-01-01 | 100594758472613912 |            Cork | 100594758472613912 | 100594758472614185 |    1 |         Jury |                                                        1 | 2017-01-01 |     Phone
            Galway | 100594758472619833 |            >50 |             1 |         1 |                    Noah Wiley |     2019 | 2019-01-06 | 100594758472613919 |          Galway | 100594758472613919 | 100594758472614185 |    4 |         Jury |                                                      0.5 | 2019-01-06 | Instagram
